transaction_id,customer_id,product_id,quantity,transaction_date,channel,total_amount_eur
9570,1938,31,1,2025-04-08,Online,0.52
9571,677,30,3,2025-04-08,Online,1.17
9572,1361,48,1,2025-04-08,Online,0.4
9573,626,17,1,2025-04-08,Boutique,0.56
9574,584,46,1,2025-04-08,Online,0.45
9575,1932,5,1,2025-04-08,Boutique,0.46
9576,748,30,1,2025-04-08,Boutique,0.39
9577,1369,16,1,2025-04-08,Boutique,0.33
9578,1668,21,1,2025-04-08,Online,0.48
9579,248,7,1,2025-04-08,Online,0.57
9580,1774,18,1,2025-04-08,Boutique,0.53
9581,1272,14,1,2025-04-08,Online,0.47
9582,314,26,1,2025-04-08,Online,0.39
9583,536,41,1,2025-04-08,Online,0.3
9584,1242,31,1,2025-04-08,Online,0.52
9585,944,41,1,2025-04-08,App,0.3
9586,1960,44,1,2025-04-08,Online,0.59
9587,1613,42,1,2025-04-09,Online,26.28
9588,106,7,2,2025-04-09,Online,1.14
9589,1278,22,1,2025-04-09,Boutique,0.41
9590,940,15,1,2025-04-09,Boutique,0.53
9591,103,16,1,2025-04-09,Online,0.33
9592,507,13,1,2025-04-09,Online,0.43
9593,1013,33,2,2025-04-09,Online,17.42
9594,6,19,1,2025-04-09,Online,0.29
9595,519,8,1,2025-04-09,Boutique,0.5
9596,1610,39,1,2025-04-09,Online,13.34
9597,1047,33,1,2025-04-09,Online,8.71
9598,1998,1,1,2025-04-09,Boutique,0.34
9599,502,14,1,2025-04-09,App,0.47
9600,1457,26,2,2025-04-09,App,0.78
9601,18,23,1,2025-04-09,Boutique,0.49
9602,1481,2,1,2025-04-09,Online,0.46
9603,273,19,1,2025-04-09,Online,0.29
9604,1396,48,2,2025-04-09,Online,0.8
9605,1334,18,1,2025-04-09,Boutique,0.53
9606,1215,35,1,2025-04-09,Boutique,0.6
9607,1416,42,1,2025-04-09,Online,26.28
9608,399,42,1,2025-04-09,Online,26.28
9609,811,37,1,2025-04-09,Online,0.42
9610,929,44,3,2025-04-09,Boutique,1.77
9611,741,24,2,2025-04-09,Online,24.36
9612,1125,3,1,2025-04-09,Boutique,17.92
9613,708,29,1,2025-04-09,Online,188.99
9614,1523,50,1,2025-04-09,App,0.42
9615,1316,24,1,2025-04-09,Online,12.18
9616,749,23,2,2025-04-09,Online,0.98
9617,1596,21,1,2025-04-09,Boutique,0.48
9618,1075,18,1,2025-04-09,Online,0.53
9619,749,15,1,2025-04-09,Online,0.53
9620,1877,3,1,2025-04-09,Online,17.92
9621,1839,23,1,2025-04-09,Online,0.49
9622,1426,30,1,2025-04-09,Online,0.39
9623,229,1,1,2025-04-09,Online,0.34
9624,55,16,2,2025-04-09,App,0.66
9625,1885,3,1,2025-04-10,App,17.92
9626,51,27,1,2025-04-10,Online,0.61
9627,595,23,2,2025-04-10,Online,0.98
9628,1089,7,3,2025-04-10,Online,1.71
9629,314,18,1,2025-04-10,Online,0.53
9630,1436,3,1,2025-04-10,Online,17.92
9631,1801,37,1,2025-04-10,Online,0.42
9632,1923,1,1,2025-04-10,Online,0.34
9633,296,45,1,2025-04-10,Boutique,0.37
9634,1357,17,1,2025-04-10,Online,0.56
9635,849,50,1,2025-04-10,Boutique,0.42
9636,70,43,1,2025-04-10,Online,20.5
9637,515,8,1,2025-04-10,Online,0.5
9638,413,36,1,2025-04-10,Boutique,0.52
9639,1716,26,1,2025-04-10,Online,0.39
9640,281,4,1,2025-04-10,Online,0.38
9641,595,19,1,2025-04-10,App,0.29
9642,273,4,1,2025-04-10,Online,0.38
9643,1960,40,1,2025-04-10,Online,0.34
9644,1377,30,1,2025-04-10,Boutique,0.39
9645,1124,13,1,2025-04-10,Online,0.43
9646,1701,22,1,2025-04-10,Online,0.41
9647,1721,35,1,2025-04-10,Online,0.6
9648,1351,36,2,2025-04-10,Online,1.04
9649,757,5,1,2025-04-10,Online,0.46
9650,363,19,1,2025-04-10,Boutique,0.29
9651,1118,8,1,2025-04-10,App,0.5
9652,1065,45,1,2025-04-10,Online,0.37
9653,1272,28,1,2025-04-10,Online,0.45
9654,681,50,3,2025-04-10,Online,1.26
9655,207,6,2,2025-04-10,App,0.92
9656,1563,49,1,2025-04-10,App,0.43
9657,768,7,1,2025-04-10,Online,0.57
9658,1304,20,2,2025-04-10,Boutique,77.64
9659,536,5,1,2025-04-10,Online,0.46
9660,1159,49,1,2025-04-10,App,0.43
9661,1346,23,1,2025-04-10,Boutique,0.49
9662,432,32,1,2025-04-10,App,0.45
9663,911,5,1,2025-04-10,Boutique,0.46
9664,1465,33,1,2025-04-11,Online,8.71
9665,1660,8,1,2025-04-11,Online,0.5
9666,1272,48,2,2025-04-11,App,0.8
9667,1929,7,1,2025-04-11,Online,0.57
9668,548,8,1,2025-04-11,Boutique,0.5
9669,549,3,1,2025-04-11,App,17.92
9670,1124,7,1,2025-04-11,App,0.57
9671,1383,2,1,2025-04-11,Online,0.46
9672,1772,13,1,2025-04-11,Online,0.43
9673,654,46,1,2025-04-11,Boutique,0.45
9674,536,40,1,2025-04-11,Online,0.34
9675,1054,44,1,2025-04-11,Online,0.59
9676,1027,2,1,2025-04-11,App,0.46
9677,474,41,1,2025-04-11,Online,0.3
9678,1498,46,1,2025-04-11,Online,0.45
9679,1874,21,1,2025-04-11,Online,0.48
9680,1012,18,1,2025-04-11,Online,0.53
9681,362,46,2,2025-04-11,App,0.9
9682,1242,24,2,2025-04-11,App,24.36
9683,650,7,1,2025-04-11,Online,0.57
9684,218,3,1,2025-04-11,Online,17.92
9685,49,22,1,2025-04-11,Online,0.41
9686,513,30,1,2025-04-11,App,0.39
9687,51,16,2,2025-04-11,Boutique,0.66
9688,1797,18,1,2025-04-11,Online,0.53
9689,1458,30,1,2025-04-11,Boutique,0.39
9690,1118,39,1,2025-04-11,App,13.34
9691,468,31,1,2025-04-11,Boutique,0.52
9692,231,14,1,2025-04-11,Boutique,0.47
9693,409,15,1,2025-04-11,Online,0.53
9694,1193,50,1,2025-04-11,Online,0.42
9695,1513,44,1,2025-04-11,Online,0.59
9696,1997,37,1,2025-04-11,Online,0.42
9697,413,39,1,2025-04-11,Online,13.34
9698,550,42,2,2025-04-11,Boutique,52.56
9699,427,27,1,2025-04-11,Boutique,0.61
9700,1098,20,2,2025-04-11,App,77.64
9701,1923,20,3,2025-04-11,App,116.46
9702,1298,4,1,2025-04-11,Online,0.38
9703,767,23,1,2025-04-11,Online,0.49
9704,509,27,1,2025-04-11,Online,0.61
9705,398,3,1,2025-04-12,Online,17.92
9706,1475,7,1,2025-04-12,App,0.57
9707,472,50,2,2025-04-12,Online,0.84
9708,390,30,1,2025-04-12,Boutique,0.39
9709,575,23,1,2025-04-12,Online,0.49
9710,233,2,1,2025-04-12,App,0.46
9711,1094,26,1,2025-04-12,Online,0.39
9712,1669,25,1,2025-04-12,Online,0.49
9713,227,21,1,2025-04-12,Online,0.48
9714,420,37,1,2025-04-12,Online,0.42
9715,377,2,1,2025-04-12,Boutique,0.46
9716,784,12,1,2025-04-12,Boutique,0.5
9717,1063,32,1,2025-04-12,Boutique,0.45
9718,413,48,2,2025-04-12,Online,0.8
9719,1865,50,1,2025-04-12,Online,0.42
9720,240,33,3,2025-04-12,Online,26.13
9721,736,26,1,2025-04-12,Online,0.39
9722,1673,43,1,2025-04-12,Online,20.5
9723,1417,50,1,2025-04-12,Online,0.42
9724,1111,40,2,2025-04-12,Online,0.68
9725,1504,41,1,2025-04-12,App,0.3
9726,1224,28,1,2025-04-12,Online,0.45
9727,193,28,1,2025-04-12,Online,0.45
9728,279,15,2,2025-04-12,Online,1.06
9729,811,36,1,2025-04-12,Boutique,0.52
9730,1518,3,1,2025-04-12,App,17.92
9731,1057,37,2,2025-04-12,App,0.84
9732,535,32,1,2025-04-12,Online,0.45
9733,1850,30,1,2025-04-12,Online,0.39
9734,814,12,1,2025-04-12,Boutique,0.5
9735,367,17,2,2025-04-12,Online,1.12
9736,676,17,1,2025-04-12,Boutique,0.56
9737,1081,25,1,2025-04-12,Boutique,0.49
9738,468,15,1,2025-04-12,App,0.53
9739,619,31,1,2025-04-12,Online,0.52
9740,243,23,1,2025-04-12,Boutique,0.49
9741,1273,36,3,2025-04-12,Online,1.56
9742,717,14,1,2025-04-12,Online,0.47
9743,367,22,1,2025-04-12,Boutique,0.41
9744,1509,24,1,2025-04-12,Boutique,12.18
9745,718,8,1,2025-04-13,Online,0.5
9746,249,6,1,2025-04-13,Boutique,0.46
9747,1155,36,2,2025-04-13,Online,1.04
9748,248,17,1,2025-04-13,Online,0.56
9749,1889,1,1,2025-04-13,Online,0.34
9750,481,7,2,2025-04-13,App,1.14
9751,1229,41,1,2025-04-13,Online,0.3
9752,1823,21,1,2025-04-13,Boutique,0.48
9753,394,43,1,2025-04-13,App,20.5
9754,112,42,1,2025-04-13,Boutique,26.28
9755,1156,22,1,2025-04-13,App,0.41
9756,1245,21,1,2025-04-13,Online,0.48
9757,595,12,1,2025-04-13,Online,0.5
9758,1111,15,1,2025-04-13,App,0.53
9759,1828,23,1,2025-04-13,Online,0.49
9760,226,13,1,2025-04-13,App,0.43
9761,897,41,1,2025-04-13,Online,0.3
9762,1218,42,1,2025-04-13,Online,26.28
9763,1716,33,1,2025-04-13,Online,8.71
9764,246,39,1,2025-04-13,Online,13.34
9765,849,35,1,2025-04-13,Online,0.6
9766,736,6,1,2025-04-13,Online,0.46
9767,665,46,1,2025-04-13,Online,0.45
9768,1360,12,1,2025-04-13,Online,0.5
9769,748,28,1,2025-04-13,Online,0.45
9770,500,41,1,2025-04-13,Online,0.3
9771,86,19,2,2025-04-13,Boutique,0.58
9772,718,1,1,2025-04-13,App,0.34
9773,1912,5,1,2025-04-13,Online,0.46
9774,1890,27,1,2025-04-13,Online,0.61
9775,424,36,1,2025-04-13,Online,0.52
9776,1673,3,1,2025-04-13,Boutique,17.92
9777,650,45,1,2025-04-13,App,0.37
9778,1646,3,1,2025-04-13,Boutique,17.92
9779,352,45,1,2025-04-13,Online,0.37
9780,468,43,1,2025-04-13,Online,20.5
9781,1197,8,1,2025-04-13,Online,0.5
9782,105,5,1,2025-04-13,Online,0.46
9783,775,39,2,2025-04-13,App,26.68
9784,172,20,1,2025-04-13,Online,38.82
9785,503,19,3,2025-04-13,Boutique,0.87
9786,412,35,1,2025-04-13,Online,0.6
9787,1436,21,2,2025-04-13,Online,0.96
9788,1158,12,1,2025-04-13,Boutique,0.5
9789,1680,23,1,2025-04-13,App,0.49
9790,1278,4,1,2025-04-13,Online,0.38
9791,1266,35,1,2025-04-13,App,0.6
9792,59,2,2,2025-04-13,Online,0.92
9793,531,21,1,2025-04-13,Online,0.48
9794,1229,14,1,2025-04-14,Boutique,0.47
9795,738,50,3,2025-04-14,Online,1.26
9796,416,5,2,2025-04-14,Boutique,0.92
9797,1444,13,1,2025-04-14,Online,0.43
9798,1311,45,1,2025-04-14,Boutique,0.37
9799,1012,21,1,2025-04-14,Online,0.48
9800,1154,26,1,2025-04-14,Online,0.39
9801,1682,44,1,2025-04-14,Boutique,0.59
9802,67,22,1,2025-04-14,Online,0.41
9803,1358,18,2,2025-04-14,Online,1.06
9804,569,2,1,2025-04-14,Online,0.46
9805,1682,23,1,2025-04-14,Boutique,0.49
9806,1059,19,1,2025-04-14,Boutique,0.29
9807,1646,39,1,2025-04-14,Online,13.34
9808,448,17,2,2025-04-14,Boutique,1.12
9809,1898,30,1,2025-04-14,Boutique,0.39
9810,484,35,1,2025-04-14,App,0.6
9811,1623,26,1,2025-04-14,App,0.39
9812,1017,26,2,2025-04-14,Online,0.78
9813,117,16,1,2025-04-14,Online,0.33
9814,969,33,1,2025-04-14,Boutique,8.71
9815,807,14,1,2025-04-14,Online,0.47
9816,1674,46,1,2025-04-14,Online,0.45
9817,1633,4,2,2025-04-14,App,0.76
9818,1528,14,3,2025-04-14,Online,1.41
9819,1087,42,1,2025-04-14,App,26.28
9820,662,7,1,2025-04-14,Online,0.57
9821,625,20,1,2025-04-14,Online,38.82
9822,1525,49,1,2025-04-14,Online,0.43
9823,1147,26,2,2025-04-14,App,0.78
9824,1326,13,1,2025-04-14,Online,0.43
9825,1963,28,1,2025-04-14,Boutique,0.45
9826,711,46,1,2025-04-14,Online,0.45
9827,1614,32,1,2025-04-14,Boutique,0.45
9828,386,36,1,2025-04-14,App,0.52
9829,838,1,1,2025-04-14,Online,0.34
9830,1773,33,1,2025-04-14,Online,8.71
9831,1516,2,1,2025-04-14,Boutique,0.46
9832,612,17,1,2025-04-14,Boutique,0.56
9833,929,13,1,2025-04-14,Online,0.43
9834,490,7,1,2025-04-14,Online,0.57
9835,1114,18,2,2025-04-14,Online,1.06
9836,12,8,1,2025-04-14,App,0.5
9837,81,33,2,2025-04-14,Boutique,17.42
9838,1700,6,1,2025-04-14,Online,0.46
9839,1394,50,1,2025-04-14,Boutique,0.42
9840,399,8,1,2025-04-14,Online,0.5
9841,1242,25,1,2025-04-14,Online,0.49
9842,1280,19,1,2025-04-14,Online,0.29
9843,1251,7,3,2025-04-14,Online,1.71
9844,1960,43,1,2025-04-15,Online,20.5
9845,390,4,1,2025-04-15,Online,0.38
9846,1806,23,1,2025-04-15,App,0.49
9847,1085,36,1,2025-04-15,Boutique,0.52
9848,1286,26,2,2025-04-15,Online,0.78
9849,1750,29,1,2025-04-15,Online,188.99
9850,1523,31,1,2025-04-15,Online,0.52
9851,1045,5,3,2025-04-15,Online,1.38
9852,1045,44,1,2025-04-15,Boutique,0.59
9853,122,4,1,2025-04-15,Online,0.38
9854,1646,27,1,2025-04-15,Online,0.61
9855,1757,17,3,2025-04-15,App,1.68
9856,1868,36,1,2025-04-15,Online,0.52
9857,1960,1,1,2025-04-15,App,0.34
9858,249,7,1,2025-04-15,Boutique,0.57
9859,1517,8,1,2025-04-15,App,0.5
9860,249,3,3,2025-04-15,Online,53.76
9861,1089,16,1,2025-04-15,Boutique,0.33
9862,1229,6,1,2025-04-15,Boutique,0.46
9863,360,16,1,2025-04-15,Online,0.33
9864,89,20,1,2025-04-15,Boutique,38.82
9865,1934,8,1,2025-04-15,Online,0.5
9866,1176,5,1,2025-04-15,Boutique,0.46
9867,1513,50,1,2025-04-15,Online,0.42
9868,1215,28,1,2025-04-15,Online,0.45
9869,1374,4,1,2025-04-15,App,0.38
9870,119,15,2,2025-04-15,Online,1.06
9871,1960,32,1,2025-04-15,Online,0.45
9872,1521,41,2,2025-04-15,Boutique,0.6
9873,1965,32,1,2025-04-15,App,0.45
9874,895,32,1,2025-04-15,Online,0.45
9875,1931,18,1,2025-04-15,Boutique,0.53
9876,1167,1,3,2025-04-15,Online,1.02
9877,269,43,2,2025-04-15,Online,41.0
9878,700,26,1,2025-04-15,Online,0.39
9879,1992,12,1,2025-04-15,Online,0.5
9880,55,39,2,2025-04-15,Online,26.68
9881,1035,5,1,2025-04-15,Online,0.46
9882,1959,37,1,2025-04-15,Online,0.42
9883,736,21,1,2025-04-15,Online,0.48
9884,402,30,2,2025-04-15,Online,0.78
9885,1718,25,1,2025-04-15,Boutique,0.49
9886,1704,49,1,2025-04-15,Online,0.43
9887,470,48,1,2025-04-15,Online,0.4
9888,1339,25,2,2025-04-15,Online,0.98
9889,462,3,1,2025-04-15,Online,17.92
9890,315,5,1,2025-04-15,Online,0.46
9891,70,26,1,2025-04-15,Boutique,0.39
9892,533,6,2,2025-04-15,Online,0.92
9893,1877,8,1,2025-04-15,Boutique,0.5
9894,530,15,1,2025-04-15,Boutique,0.53
9895,361,42,1,2025-04-16,Online,26.28
9896,1441,1,1,2025-04-16,App,0.34
9897,958,42,1,2025-04-16,Online,26.28
9898,1455,12,1,2025-04-16,Online,0.5
9899,508,2,2,2025-04-16,Boutique,0.92
9900,753,14,1,2025-04-16,Online,0.47
9901,44,28,2,2025-04-16,Boutique,0.9
9902,1373,36,1,2025-04-16,Online,0.52
9903,1757,43,1,2025-04-16,Online,20.5
9904,712,20,1,2025-04-16,Boutique,38.82
9905,1818,13,1,2025-04-16,Boutique,0.43
9906,306,4,2,2025-04-16,Online,0.76
9907,281,21,1,2025-04-16,Online,0.48
9908,162,5,1,2025-04-16,Boutique,0.46
9909,81,6,1,2025-04-16,Online,0.46
9910,1299,3,1,2025-04-16,App,17.92
9911,508,43,1,2025-04-16,Online,20.5
9912,1573,15,1,2025-04-16,Online,0.53
9913,718,46,1,2025-04-16,Online,0.45
9914,1221,23,1,2025-04-16,Online,0.49
9915,1856,33,2,2025-04-16,Boutique,17.42
9916,122,2,1,2025-04-16,Online,0.46
9917,1713,4,1,2025-04-16,Online,0.38
9918,1713,45,3,2025-04-16,Online,1.11
9919,805,17,1,2025-04-16,Boutique,0.56
9920,1231,17,1,2025-04-16,Online,0.56
9921,1624,25,1,2025-04-16,Online,0.49
9922,1669,3,1,2025-04-16,Boutique,17.92
9923,141,14,1,2025-04-16,Boutique,0.47
9924,401,48,2,2025-04-16,Online,0.8
9925,525,45,1,2025-04-16,Online,0.37
9926,1956,18,2,2025-04-16,Online,1.06
9927,1413,7,1,2025-04-16,Boutique,0.57
9928,1252,24,1,2025-04-16,Online,12.18
9929,675,32,1,2025-04-16,App,0.45
9930,910,36,1,2025-04-16,Online,0.52
9931,689,20,1,2025-04-16,App,38.82
9932,1472,26,3,2025-04-16,Online,1.17
9933,915,49,1,2025-04-16,Online,0.43
9934,756,25,1,2025-04-16,App,0.49
9935,500,20,1,2025-04-17,Online,38.82
9936,573,14,1,2025-04-17,Boutique,0.47
9937,1716,48,1,2025-04-17,Online,0.4
9938,1045,1,1,2025-04-17,Online,0.34
9939,1938,30,1,2025-04-17,Online,0.39
9940,1891,36,1,2025-04-17,Online,0.52
9941,1607,50,1,2025-04-17,Online,0.42
9942,1125,28,1,2025-04-17,Online,0.45
9943,1245,49,1,2025-04-17,Online,0.43
9944,1585,19,2,2025-04-17,App,0.58
9945,619,20,2,2025-04-17,Online,77.64
9946,463,7,1,2025-04-17,App,0.57
9947,1374,1,1,2025-04-17,Online,0.34
9948,625,25,1,2025-04-17,Boutique,0.49
9949,76,18,1,2025-04-17,Online,0.53
9950,1325,13,1,2025-04-17,Boutique,0.43
9951,1426,21,2,2025-04-17,Online,0.96
9952,1649,12,1,2025-04-17,Online,0.5
9953,1513,32,1,2025-04-17,Boutique,0.45
9954,706,31,1,2025-04-17,Online,0.52
9955,1854,13,1,2025-04-17,Online,0.43
9956,842,8,1,2025-04-17,App,0.5
9957,280,18,1,2025-04-17,Online,0.53
9958,503,16,3,2025-04-17,Online,0.99
9959,1508,20,1,2025-04-17,Boutique,38.82
9960,944,46,1,2025-04-17,Online,0.45
9961,227,33,1,2025-04-17,Boutique,8.71
9962,1296,43,1,2025-04-17,Online,20.5
9963,141,43,1,2025-04-17,Boutique,20.5
9964,1882,9,1,2025-04-17,Boutique,163.02
9965,1408,26,1,2025-04-17,Online,0.39
9966,49,49,1,2025-04-17,Online,0.43
9967,211,12,1,2025-04-17,Boutique,0.5
9968,465,13,1,2025-04-17,Online,0.43
9969,415,32,3,2025-04-17,App,1.35
9970,1638,4,1,2025-04-17,Online,0.38
9971,1065,25,1,2025-04-17,Boutique,0.49
9972,1528,26,1,2025-04-18,Online,0.39
9973,539,32,1,2025-04-18,Online,0.45
9974,1013,35,1,2025-04-18,Boutique,0.6
9975,1330,41,2,2025-04-18,Boutique,0.6
9976,1874,8,1,2025-04-18,Boutique,0.5
9977,315,37,1,2025-04-18,Online,0.42
9978,1283,39,1,2025-04-18,Online,13.34
9979,1820,16,1,2025-04-18,App,0.33
9980,525,17,1,2025-04-18,Boutique,0.56
9981,1977,22,1,2025-04-18,Online,0.41
9982,842,31,1,2025-04-18,Online,0.52
9983,399,8,1,2025-04-18,Online,0.5
9984,1158,19,1,2025-04-18,Online,0.29
9985,1008,36,1,2025-04-18,Online,0.52
9986,1089,46,1,2025-04-18,Online,0.45
9987,1755,26,2,2025-04-18,Boutique,0.78
9988,1151,25,1,2025-04-18,Online,0.49
9989,1639,5,1,2025-04-18,Online,0.46
9990,1734,31,1,2025-04-18,Boutique,0.52
9991,1383,32,1,2025-04-18,Online,0.45
9992,1243,40,1,2025-04-18,Online,0.34
9993,1397,45,1,2025-04-18,Boutique,0.37
9994,932,7,1,2025-04-18,Online,0.57
9995,1987,27,1,2025-04-18,Online,0.61
9996,364,6,1,2025-04-18,Online,0.46
9997,307,17,1,2025-04-18,Boutique,0.56
9998,1764,15,1,2025-04-18,Online,0.53
9999,1617,22,1,2025-04-18,Boutique,0.41
10000,1153,14,1,2025-04-18,Online,0.47
10001,552,37,2,2025-04-18,Online,0.84
10002,1425,21,1,2025-04-18,Online,0.48
10003,1059,23,1,2025-04-18,Online,0.49
10004,1087,28,1,2025-04-18,Online,0.45
10005,269,17,1,2025-04-18,Online,0.56
10006,536,40,1,2025-04-18,Online,0.34
10007,81,24,1,2025-04-18,Online,12.18
10008,700,20,1,2025-04-18,Boutique,38.82
10009,36,6,1,2025-04-18,Boutique,0.46
10010,962,15,1,2025-04-18,Online,0.53
10011,1341,44,1,2025-04-18,Online,0.59
10012,1147,41,1,2025-04-18,Online,0.3
10013,49,15,1,2025-04-18,Online,0.53
10014,412,48,2,2025-04-18,App,0.8
10015,1864,15,1,2025-04-18,Boutique,0.53
10016,1445,37,1,2025-04-18,Boutique,0.42
10017,1084,31,2,2025-04-18,Online,1.04
10018,749,20,1,2025-04-18,Online,38.82
10019,1960,3,1,2025-04-19,Boutique,17.92
10020,1172,7,1,2025-04-19,Boutique,0.57
10021,632,42,1,2025-04-19,Boutique,26.28
10022,1890,8,3,2025-04-19,Online,1.5
10023,397,32,1,2025-04-19,App,0.45
10024,325,26,1,2025-04-19,Online,0.39
10025,1473,27,1,2025-04-19,App,0.61
10026,1229,3,3,2025-04-19,App,53.76
10027,1080,1,1,2025-04-19,Online,0.34
10028,1700,20,1,2025-04-19,Boutique,38.82
10029,539,25,2,2025-04-19,Online,0.98
10030,1242,3,2,2025-04-19,Online,35.84
10031,827,17,1,2025-04-19,Boutique,0.56
10032,1890,15,1,2025-04-19,Online,0.53
10033,932,7,1,2025-04-19,App,0.57
10034,1694,17,1,2025-04-19,Online,0.56
10035,932,7,1,2025-04-19,Boutique,0.57
10036,1955,32,2,2025-04-19,Online,0.9
10037,693,17,1,2025-04-19,Boutique,0.56
10038,1102,12,1,2025-04-19,Online,0.5
10039,1699,42,1,2025-04-19,Online,26.28
10040,1275,27,2,2025-04-19,Online,1.22
10041,815,44,1,2025-04-19,Online,0.59
10042,1631,35,1,2025-04-19,Online,0.6
10043,1762,27,1,2025-04-19,Online,0.61
10044,66,4,1,2025-04-19,Online,0.38
10045,273,24,1,2025-04-19,App,12.18
10046,1646,49,1,2025-04-19,Online,0.43
10047,1283,14,1,2025-04-19,App,0.47
10048,1701,8,1,2025-04-19,Online,0.5
10049,180,49,1,2025-04-19,App,0.43
10050,429,17,1,2025-04-19,Online,0.56
10051,1171,17,1,2025-04-19,Boutique,0.56
10052,1477,7,1,2025-04-19,App,0.57
10053,295,39,1,2025-04-19,Boutique,13.34
10054,1604,33,1,2025-04-19,Online,8.71
10055,1024,50,1,2025-04-19,Online,0.42
10056,399,24,1,2025-04-19,Online,12.18
10057,1871,17,1,2025-04-19,Online,0.56
10058,1701,26,1,2025-04-19,App,0.39
10059,1089,26,1,2025-04-19,Online,0.39
10060,1105,14,1,2025-04-19,Online,0.47
10061,1552,30,2,2025-04-19,Online,0.78
10062,1084,23,2,2025-04-19,Online,0.98
10063,259,21,1,2025-04-19,Online,0.48
10064,1090,27,1,2025-04-19,Boutique,0.61
10065,1513,13,1,2025-04-19,App,0.43
10066,961,40,1,2025-04-19,Online,0.34
10067,410,5,1,2025-04-19,Online,0.46
10068,728,44,1,2025-04-19,App,0.59
10069,446,7,1,2025-04-20,Online,0.57
10070,632,50,1,2025-04-20,Boutique,0.42
10071,108,27,1,2025-04-20,Online,0.61
10072,184,14,1,2025-04-20,Online,0.47
10073,365,27,1,2025-04-20,Online,0.61
10074,498,12,1,2025-04-20,Online,0.5
10075,1325,2,1,2025-04-20,Online,0.46
10076,157,37,1,2025-04-20,Online,0.42
10077,811,45,1,2025-04-20,Online,0.37
10078,1205,40,1,2025-04-20,App,0.34
10079,16,5,1,2025-04-20,Boutique,0.46
10080,121,6,1,2025-04-20,Online,0.46
10081,447,6,3,2025-04-20,Online,1.38
10082,662,5,1,2025-04-20,Online,0.46
10083,1796,5,1,2025-04-20,Online,0.46
10084,985,5,1,2025-04-20,Online,0.46
10085,356,32,1,2025-04-20,Online,0.45
10086,1125,41,1,2025-04-20,App,0.3
10087,1212,27,1,2025-04-20,Boutique,0.61
10088,1012,39,1,2025-04-20,Online,13.34
10089,424,42,1,2025-04-20,Online,26.28
10090,675,2,1,2025-04-20,Online,0.46
10091,75,4,1,2025-04-20,Boutique,0.38
10092,283,20,1,2025-04-20,Online,38.82
10093,689,40,1,2025-04-20,App,0.34
10094,1563,13,1,2025-04-20,Online,0.43
10095,1682,18,1,2025-04-20,Boutique,0.53
10096,1146,33,1,2025-04-20,Boutique,8.71
10097,1912,14,1,2025-04-20,Online,0.47
10098,1025,14,1,2025-04-20,Online,0.47
10099,26,31,2,2025-04-20,Boutique,1.04
10100,1206,17,3,2025-04-20,Boutique,1.68
10101,988,22,1,2025-04-20,Boutique,0.41
10102,505,14,1,2025-04-20,App,0.47
10103,646,1,1,2025-04-20,Boutique,0.34
10104,1932,45,1,2025-04-20,Online,0.37
10105,1235,50,1,2025-04-20,App,0.42
10106,1167,32,1,2025-04-20,Online,0.45
10107,1433,19,1,2025-04-20,Online,0.29
10108,1460,48,2,2025-04-20,Boutique,0.8
10109,1377,45,1,2025-04-20,Boutique,0.37
10110,1179,49,1,2025-04-20,Online,0.43
10111,371,31,2,2025-04-20,Online,1.04
10112,1224,17,1,2025-04-20,Online,0.56
10113,1917,6,1,2025-04-20,Online,0.46
10114,933,35,1,2025-04-20,Online,0.6
10115,790,24,1,2025-04-20,Online,12.18
10116,1221,4,2,2025-04-20,Boutique,0.76
10117,1726,39,2,2025-04-20,Online,26.68
10118,9,40,2,2025-04-20,Online,0.68
10119,36,1,1,2025-04-20,Boutique,0.34
10120,1673,39,1,2025-04-20,Boutique,13.34
10121,706,8,1,2025-04-20,Online,0.5
10122,81,3,1,2025-04-20,Boutique,17.92
10123,400,8,1,2025-04-20,Online,0.5
10124,452,37,1,2025-04-21,Online,0.42
10125,1646,31,1,2025-04-21,Boutique,0.52
10126,1855,7,1,2025-04-21,Online,0.57
10127,771,43,1,2025-04-21,Boutique,20.5
10128,249,19,1,2025-04-21,Online,0.29
10129,3,48,1,2025-04-21,Online,0.4
10130,714,39,2,2025-04-21,Boutique,26.68
10131,297,5,2,2025-04-21,Online,0.92
10132,942,8,1,2025-04-21,Online,0.5
10133,1008,45,2,2025-04-21,Boutique,0.74
10134,649,15,1,2025-04-21,Boutique,0.53
10135,972,28,2,2025-04-21,Online,0.9
10136,1335,14,1,2025-04-21,App,0.47
10137,559,25,1,2025-04-21,Boutique,0.49
10138,1223,24,1,2025-04-21,Online,12.18
10139,381,16,1,2025-04-21,Boutique,0.33
10140,1772,40,3,2025-04-21,Online,1.02
10141,1722,36,1,2025-04-21,Boutique,0.52
10142,1252,39,2,2025-04-21,Online,26.68
10143,1244,4,2,2025-04-21,Online,0.76
10144,1478,24,1,2025-04-21,Online,12.18
10145,837,42,1,2025-04-21,Boutique,26.28
10146,1253,44,2,2025-04-21,Online,1.18
10147,484,17,1,2025-04-21,App,0.56
10148,293,41,1,2025-04-21,Online,0.3
10149,706,31,1,2025-04-21,Online,0.52
10150,1728,1,1,2025-04-21,Boutique,0.34
10151,850,13,2,2025-04-21,Online,0.86
10152,1365,45,1,2025-04-21,Online,0.37
10153,1960,25,1,2025-04-21,Online,0.49
